Date,SPY,QQQ,VIX,TNX,TAIEX,TSMC,USDJPY,GLD
2010-04-09,90.06401824951172,42.65532302856445,16.139999389648438,3.888000011444092,8091.9921875,38.58802032470703,93.16000366210938,113.63999938964844
2010-04-12,90.20712280273438,42.69011688232422,15.579999923706055,3.8459999561309814,8117.71240234375,38.834205627441406,93.18299865722656,113.01000213623047
2010-04-13,90.27494049072266,42.90761184692383,16.200000762939453,3.811000108718872,8029.6923828125,38.71112060546875,93.18000030517578,112.69000244140625
2010-04-14,91.29949951171875,43.42089080810547,15.59000015258789,3.8550000190734863,8097.09228515625,39.265018463134766,93.31800079345703,113.02999877929688
2010-04-15,91.37482452392578,43.6122932434082,15.890000343322754,3.8480000495910645,8171.90234375,39.63427734375,93.04000091552734,113.6500015258789
2010-04-16,89.92086791992188,43.09030532836914,18.360000610351562,3.7699999809265137,8111.5322265625,38.77265548706055,92.1500015258789,111.23999786376953
2010-04-19,90.2598648071289,43.064205169677734,17.34000015258789,3.806999921798706,7854.18359375,38.526485443115234,92.45999908447266,111.1500015258789
2010-04-20,91.06597137451172,43.28169631958008,15.729999542236328,3.805000066757202,7900.3828125,38.64956283569336,93.1709976196289,111.45999908447266
2010-04-21,90.90022277832031,43.5252799987793,16.31999969482422,3.73799991607666,7990.4921875,38.40340042114258,93.05400085449219,112.30999755859375
2010-04-22,91.17142486572266,43.768898010253906,16.469999313354492,3.7720000743865967,7978.65234375,37.91103744506836,93.39800262451172,111.83999633789062
2010-04-23,91.76656341552734,43.951568603515625,16.6200008392334,3.816999912261963,8004.8525390625,37.97258758544922,93.94999694824219,113.19000244140625
2010-04-26,91.4200439453125,43.85588836669922,17.469999313354492,3.815000057220459,8158.1025390625,39.080379486083984,93.9000015258789,112.75
2010-04-27,89.2579116821289,42.92501449584961,22.809999465942383,3.690000057220459,8146.40234375,39.20347595214844,93.14399719238281,114.62999725341797
2010-04-28,89.9359359741211,42.95109558105469,21.079999923706055,3.7730000019073486,8081.51220703125,38.2187614440918,93.95999908447266,114.30999755859375
2010-04-29,91.05089569091797,43.699275970458984,18.440000534057617,3.7279999256134033,8054.01220703125,37.91103744506836,94.01300048828125,114.27999877929688
2010-04-30,89.5064926147461,42.83799362182617,22.049999237060547,3.6630001068115234,8004.21240234375,38.03413391113281,93.83000183105469,115.36000061035156
2010-05-03,90.66666412353516,43.43829345703125,20.190000534057617,3.7049999237060547,7952.1328125,37.91103744506836,94.69200134277344,115.7300033569336
2010-05-04,88.5346908569336,42.133331298828125,23.84000015258789,3.61299991607666,7930.73291015625,37.54178237915039,94.70999908447266,114.87000274658203
2010-05-05,88.00733947753906,41.91582489013672,24.90999984741211,3.549999952316284,7696.86474609375,36.80324935913086,93.78099822998047,115.08999633789062
2010-05-06,85.08428955078125,40.515140533447266,32.79999923706055,3.3980000019073486,7579.44482421875,36.618629455566406,90.83000183105469,118.48999786376953
2010-05-07,83.81867980957031,39.50596618652344,40.95000076293945,3.428999900817871,7567.06494140625,36.55707550048828,91.58000183105469,118.2699966430664
2010-05-10,87.51010131835938,41.559120178222656,28.84000015258789,3.5390000343322754,7664.69482421875,36.80324935913086,93.18000030517578,117.56999969482422
2010-05-11,87.2614974975586,41.51565170288086,28.31999969482422,3.5350000858306885,7608.40478515625,36.987884521484375,92.48999786376953,120.66000366210938
2010-05-12,88.48192596435547,42.29861831665039,25.520000457763672,3.566999912261963,7602.6650390625,36.987884521484375,93.16899871826172,121.4000015258789
2010-05-13,87.38201904296875,41.62872314453125,26.68000030517578,3.563999891281128,7770.5341796875,37.66487121582031,92.7770004272461,120.55999755859375
2010-05-14,85.79998779296875,40.828338623046875,31.239999771118164,3.441999912261963,7772.09423828125,37.66487121582031,92.45999908447266,120.37000274658203
2010-05-17,85.84516143798828,40.95884704589844,30.84000015258789,3.4719998836517334,7598.68505859375,36.43399429321289,92.55000305175781,119.36000061035156
2010-05-18,84.67747497558594,40.39335250854492,33.54999923706055,3.375999927520752,7585.2646484375,36.618629455566406,91.9010009765625,119.48999786376953
2010-05-19,84.19532012939453,40.07143783569336,35.31999969482422,3.3589999675750732,7559.125,36.49553680419922,91.54000091552734,116.62999725341797
2010-05-20,81.01615142822266,38.583797454833984,45.790000915527344,3.2639999389648438,7424.39599609375,36.249366760253906,89.37000274658203,115.83999633789062
2010-05-21,82.19892120361328,39.01008987426758,40.099998474121094,3.200000047683716,7237.6767578125,36.18781661987305,89.98600006103516,115.22000122070312
2010-05-24,81.14424896240234,38.853485107421875,38.31999969482422,3.2269999980926514,7322.6962890625,36.31089782714844,90.19000244140625,116.83999633789062
2010-05-25,81.22708129882812,38.88829040527344,34.61000061035156,3.1579999923706055,7086.337890625,35.94163513183594,90.33200073242188,117.36000061035156
2010-05-26,80.7374267578125,38.45329284667969,35.02000045776367,3.2179999351501465,7167.3173828125,36.249366760253906,89.97000122070312,118.47000122070312
2010-05-27,83.44197845458984,39.90616226196289,29.68000030517578,3.3380000591278076,7243.126953125,36.12626647949219,90.87899780273438,118.69000244140625
2010-05-28,82.39480590820312,39.671260833740234,32.06999969482422,3.3010001182556152,7295.2861328125,36.12626647949219,91.052001953125,118.87999725341797
2010-06-01,81.00860595703125,39.305877685546875,35.540000915527344,3.2960000038146973,7289.29638671875,36.80324935913086,91.0999984741211,119.91000366210938
2010-06-02,83.11802673339844,40.236751556396484,30.170000076293945,3.3340001106262207,7195.6767578125,36.80324935913086,92.19000244140625,119.77999877929688
2010-06-03,83.40431213378906,40.61953353881836,29.459999084472656,3.378999948501587,7360.24609375,37.41869354248047,92.62300109863281,117.95999908447266
2010-06-04,80.4737319946289,39.22758102416992,35.47999954223633,3.194999933242798,7344.55615234375,37.54178237915039,91.87999725341797,119.19000244140625
2010-06-07,79.47174835205078,38.514198303222656,36.56999969482422,3.184000015258789,7157.79736328125,36.43399429321289,91.51599884033203,121.48999786376953
2010-06-08,80.32305908203125,38.44458770751953,33.70000076293945,3.1679999828338623,7151.95751953125,36.003177642822266,91.41000366210938,121.0
2010-06-09,79.8936767578125,38.12270736694336,33.72999954223633,3.187000036239624,7071.63818359375,36.064727783203125,91.36499786376953,120.55999755859375
2010-06-10,82.22904205322266,39.21017837524414,30.56999969482422,3.319000005722046,7181.73681640625,36.55707550048828,91.30899810791016,118.97000122070312
2010-06-11,82.62834167480469,39.584266662597656,28.790000915527344,3.2160000801086426,7299.45654296875,37.23405456542969,91.62000274658203,120.01000213623047
2010-06-14,82.50025939941406,39.575565338134766,28.579999923706055,3.2750000953674316,7387.36572265625,37.60332107543945,91.62000274658203,119.5999984741211
2010-06-15,84.37610626220703,40.636962890625,25.8700008392334,3.309999942779541,7454.02587890625,37.78795623779297,91.4739990234375,120.98999786376953
2010-06-16,84.34603118896484,40.80225372314453,25.920000076293945,3.2820000648498535,,,91.39600372314453,120.33000183105469
2010-06-17,84.48161315917969,40.9327278137207,25.049999237060547,3.190000057220459,7515.7451171875,38.2187614440918,90.83999633789062,121.9000015258789
2010-06-18,84.57319641113281,40.966739654541016,23.950000762939453,3.2230000495910645,7493.07568359375,38.58802032470703,90.69999694824219,122.83000183105469
2010-06-21,84.33100891113281,40.61806869506836,24.8799991607666,3.243000030517578,7635.52490234375,38.95729446411133,90.99500274658203,120.38999938964844
2010-06-22,82.93819427490234,40.30429458618164,27.049999237060547,3.1659998893737793,7612.64501953125,38.526485443115234,90.54000091552734,121.44999694824219
2010-06-23,82.68085479736328,40.13868713378906,26.90999984741211,3.115000009536743,7582.11474609375,38.2187614440918,89.91000366210938,120.94999694824219
2010-06-24,81.31078338623047,39.52853012084961,29.739999771118164,3.122999906539917,7589.85498046875,38.1572151184082,89.62999725341797,121.30000305175781
2010-06-25,81.65138244628906,39.5363883972168,28.530000686645508,3.11299991607666,7474.67578125,37.78795623779297,89.1500015258789,122.76000213623047
2010-06-28,81.39405059814453,39.396663665771484,29.0,3.0320000648498535,7500.755859375,37.97258758544922,89.31300354003906,121.08999633789062
2010-06-29,78.88101196289062,37.877044677734375,34.130001068115234,2.9670000076293945,7423.53564453125,37.54178237915039,88.64900207519531,121.2699966430664
2010-06-30,78.13162994384766,37.30063247680664,34.540000915527344,2.9509999752044678,7329.33642578125,37.29560470581055,88.43000030517578,121.68000030517578
2010-07-01,77.78340911865234,37.19583511352539,32.86000061035156,2.927000045776367,7254.0263671875,37.049434661865234,87.5999984741211,117.04000091552734
2010-07-02,77.35952758789062,37.091033935546875,30.1200008392334,2.9790000915527344,7330.70654296875,37.1109733581543,87.79000091552734,118.48999786376953
2010-07-06,77.86669158935547,37.20457077026367,29.649999618530273,2.931999921798706,7548.44482421875,38.758358001708984,87.4800033569336,116.51000213623047
2010-07-07,80.31918334960938,38.39232635498047,26.84000015258789,2.9800000190734863,7534.42529296875,38.49953842163086,87.68000030517578,117.7300033569336
2010-07-08,81.11395263671875,38.60193634033203,25.709999084472656,3.0199999809265137,7608.81494140625,39.08189392089844,88.41000366210938,117.20999908447266
2010-07-09,81.71954345703125,38.96870803833008,24.979999542236328,3.055999994277954,7647.21484375,39.08189392089844,88.56999969482422,118.36000061035156
2010-07-12,81.77252960205078,39.08226776123047,24.43000030517578,3.0460000038146973,7639.5146484375,38.69365310668945,88.63899993896484,117.33999633789062
2010-07-13,83.0063247680664,39.58880615234375,24.559999465942383,3.114000082015991,7597.384765625,38.56423568725586,88.79299926757812,118.36000061035156
2010-07-14,82.99874114990234,39.7896614074707,24.889999389648438,3.049999952316284,7714.474609375,39.08189392089844,88.2699966430664,118.30000305175781
2010-07-15,83.0214614868164,39.82459259033203,25.139999389648438,2.9779999256134033,7704.48486328125,39.017189025878906,87.33999633789062,118.2300033569336
2010-07-16,80.7354965209961,38.72419357299805,26.25,2.938999891281128,7664.53466796875,38.758358001708984,86.55999755859375,116.66999816894531
2010-07-19,81.2123794555664,39.056060791015625,25.969999313354492,2.9639999866485596,7649.794921875,39.53481674194336,86.76000213623047,115.7300033569336
2010-07-20,82.11314392089844,39.52766799926758,23.93000030517578,2.931999921798706,7711.99462890625,39.793643951416016,87.24199676513672,116.6500015258789
2010-07-21,81.0458755493164,38.9862060546875,25.639999389648438,2.8919999599456787,7701.2548828125,39.98774337768555,86.86100006103516,115.8499984741211
2010-07-22,82.85493469238281,39.97309494018555,24.6299991607666,2.931999921798706,7666.3046875,40.1171760559082,87.1240005493164,116.86000061035156
2010-07-23,83.57404327392578,40.22633361816406,23.469999313354492,2.99399995803833,7761.1845703125,40.63480758666992,87.5199966430664,116.08999633789062
2010-07-26,84.44454956054688,40.558231353759766,22.729999542236328,2.99399995803833,7787.41455078125,40.50539779663086,86.99800109863281,115.5199966430664
2010-07-27,84.43696594238281,40.540748596191406,23.190000534057617,3.046999931335449,7747.97412109375,40.44068908691406,87.81600189208984,113.51000213623047
2010-07-28,83.89195251464844,40.21761703491211,24.25,3.000999927520752,7784.7744140625,40.764217376708984,87.4520034790039,113.77999877929688
2010-07-29,83.48321533203125,39.920677185058594,24.1299991607666,2.999000072479248,7798.95458984375,40.764217376708984,86.68299865722656,114.29000091552734
2010-07-30,83.46809387207031,40.00801467895508,23.5,2.9070000648498535,7760.59423828125,40.37598419189453,86.44000244140625,115.48999786376953
2010-08-02,85.35285186767578,40.759098052978516,22.010000228881836,2.9630000591278076,7911.64306640625,40.31128692626953,86.5979995727539,115.54000091552734
2010-08-03,84.94407653808594,40.584415435791016,22.6299991607666,2.9140000343322754,7957.49267578125,40.1171760559082,85.77999877929688,115.98999786376953
2010-08-04,85.51181030273438,40.994895935058594,22.209999084472656,2.9519999027252197,7972.623046875,40.1171760559082,85.77999877929688,116.72000122070312
2010-08-05,85.42098236083984,40.898834228515625,22.100000381469727,2.9149999618530273,7936.81298828125,40.052467346191406,86.30000305175781,116.9800033569336
2010-08-06,85.07279205322266,40.83768081665039,21.739999771118164,2.8239998817443848,7963.2626953125,39.40541076660156,85.83300018310547,117.83999633789062
2010-08-09,85.5269546508789,41.11716842651367,22.139999389648438,2.822000026702881,8034.45263671875,39.27598571777344,85.34400177001953,117.4000015258789
2010-08-10,85.06519317626953,40.759098052978516,22.3700008392334,2.7809998989105225,7976.70263671875,39.470123291015625,85.89700317382812,117.7300033569336
2010-08-11,82.73381805419922,39.64995574951172,25.389999389648438,2.684999942779541,7894.99267578125,39.470123291015625,85.36000061035156,117.33999633789062
2010-08-12,82.22667694091797,39.33552932739258,25.729999542236328,2.734999895095825,7829.75390625,38.95247268676758,85.1719970703125,118.7699966430664
2010-08-13,81.98446655273438,39.056060791015625,26.239999771118164,2.687999963760376,7891.54296875,38.88775634765625,86.0739974975586,118.73999786376953
2010-08-16,81.9466323852539,39.125938415527344,26.100000381469727,2.575000047683716,7941.18310546875,39.017189025878906,86.13999938964844,119.7300033569336
2010-08-17,82.95333862304688,39.62377166748047,24.329999923706055,2.6449999809265137,7931.052734375,38.69365310668945,85.30699920654297,119.75
2010-08-18,83.104736328125,39.78092956542969,24.59000015258789,2.6410000324249268,7924.06298828125,38.56423568725586,85.59500122070312,120.22000122070312
2010-08-19,81.65896606445312,39.17832946777344,26.440000534057617,2.5789999961853027,7928.90283203125,38.88775634765625,85.44000244140625,120.38999938964844
2010-08-20,81.39405059814453,39.2307243347168,25.489999771118164,2.611999988555908,7927.27294921875,38.758358001708984,85.34400177001953,119.97000122070312
2010-08-23,81.08368682861328,38.846466064453125,25.65999984741211,2.6070001125335693,7975.89306640625,38.88775634765625,85.55999755859375,119.77999877929688
2010-08-24,79.8801498413086,38.12158203125,27.459999084472656,2.499000072479248,7940.60302734375,38.56423568725586,85.14099884033203,120.36000061035156
2010-08-25,80.19051361083984,38.488407135009766,26.700000762939453,2.5380001068115234,7736.9443359375,37.98188781738281,84.1780014038086,121.36000061035156
2010-08-26,79.6530990600586,38.025508880615234,27.3700008392334,2.499000072479248,7689.705078125,38.04661178588867,84.68399810791016,120.95999908447266
2010-08-27,80.88689422607422,38.488407135009766,24.450000762939453,2.6519999504089355,7722.875,38.04661178588867,84.34600067138672,121.01000213623047
2010-08-30,79.71363067626953,38.08666229248047,27.209999084472656,2.5450000762939453,7741.16455078125,38.434837341308594,85.5009994506836,120.91000366210938
2010-08-31,79.71363067626953,37.95564270019531,26.049999237060547,2.4769999980926514,7616.24462890625,38.11130905151367,84.53199768066406,122.08000183105469
2010-09-01,82.09796905517578,39.09100341796875,23.889999389648438,2.5820000171661377,7668.21484375,38.2407112121582,84.13999938964844,121.69000244140625
2010-09-02,82.86250305175781,39.52766799926758,23.190000534057617,2.628000020980835,7720.78466796875,38.49953842163086,84.40699768066406,122.29000091552734
2010-09-03,83.93738555908203,40.18267059326172,21.309999465942383,2.7060000896453857,7830.173828125,38.69365310668945,84.25,121.86000061035156
2010-09-07,82.99117279052734,39.91192626953125,23.799999237060547,2.6089999675750732,7884.36279296875,38.95247268676758,84.12000274658203,122.69999694824219
2010-09-08,83.57404327392578,40.39228057861328,23.25,2.6540000438690186,7851.2734375,38.370121002197266,83.73200225830078,122.70999908447266
2010-09-09,83.96011352539062,40.54949188232422,22.809999465942383,2.760999917984009,7835.50390625,38.49953842163086,83.94999694824219,121.55999755859375
2010-09-10,84.38397979736328,40.697933197021484,21.989999771118164,2.7950000762939453,7890.07275390625,38.370121002197266,83.93000030517578,121.7300033569336
2010-09-13,85.32257843017578,41.265625,21.209999084472656,2.740999937057495,8091.26220703125,39.40541076660156,84.30699920654297,121.62000274658203
2010-09-14,85.26959991455078,41.44029235839844,21.559999465942383,2.6659998893737793,8132.5625,39.470123291015625,83.68099975585938,124.0199966430664
2010-09-15,85.59506225585938,41.702308654785156,22.100000381469727,2.7230000495910645,8163.7822265625,39.599517822265625,83.0479965209961,123.94000244140625
2010-09-16,85.57233428955078,41.86824035644531,21.719999313354492,2.759000062942505,8099.71240234375,39.146583557128906,85.69999694824219,124.62999725341797
2010-09-17,85.60430908203125,42.01004409790039,22.010000228881836,2.746000051498413,8158.29248046875,39.599517822265625,85.8479995727539,124.54000091552734
2010-09-20,86.91326141357422,42.74538803100586,21.5,2.7060000896453857,8186.92236328125,40.1171760559082,85.69000244140625,124.87000274658203
2010-09-21,86.73819732666016,42.736637115478516,22.350000381469727,2.5940001010894775,8196.3603515625,39.98774337768555,85.7020034790039,126.01000213623047
2010-09-22,86.3120346069336,42.622833251953125,22.510000228881836,2.5480000972747803,,,85.11299896240234,126.19999694824219
2010-09-23,85.6119384765625,42.60531234741211,23.8700008392334,2.555000066757202,8202.5,38.82307434082031,84.4800033569336,126.30000305175781
2010-09-24,87.3774642944336,43.471954345703125,21.709999084472656,2.611999988555908,8166.58251953125,38.88775634765625,84.51000213623047,126.69000244140625
2010-09-27,86.95885467529297,43.2356071472168,22.540000915527344,2.5169999599456787,8191.50244140625,39.27598571777344,84.31600189208984,126.72000122070312
2010-09-28,87.2632827758789,43.21809768676758,22.600000381469727,2.4560000896453857,8189.40234375,39.470123291015625,84.2750015258789,127.8499984741211
2010-09-29,87.11112213134766,43.14807891845703,23.25,2.50600004196167,8240.849609375,39.793643951416016,83.89199829101562,127.94999694824219
2010-09-30,86.85237884521484,42.955482482910156,23.700000762939453,2.5169999599456787,8237.740234375,40.1171760559082,83.76599884033203,127.91000366210938
2010-10-01,87.21762084960938,42.90296173095703,22.5,2.5260000228881836,8244.1396484375,40.1171760559082,83.56999969482422,128.91000366210938
2010-10-04,86.5632095336914,42.438995361328125,23.530000686645508,2.4790000915527344,8246.0595703125,40.052467346191406,83.33300018310547,128.4600067138672
2010-10-05,88.30589294433594,43.471954345703125,21.760000228881836,2.4739999771118164,8200.3896484375,39.53481674194336,83.50299835205078,130.99000549316406
2010-10-06,88.29823303222656,43.09552764892578,21.489999771118164,2.3989999294281006,8283.990234375,39.98774337768555,83.19000244140625,131.80999755859375
2010-10-07,88.19170379638672,43.25310134887695,21.559999465942383,2.3959999084472656,8283.8798828125,39.66422653198242,82.96700286865234,130.3699951171875
2010-10-08,88.68633270263672,43.550750732421875,20.709999084472656,2.38100004196167,8244.150390625,39.98774337768555,82.37999725341797,131.66000366210938
2010-10-11,88.77008056640625,43.56825256347656,18.959999084472656,,8176.72216796875,39.793643951416016,81.81999969482422,132.2899932861328
2010-10-12,89.04403686523438,43.865882873535156,18.93000030517578,2.421999931335449,8090.1826171875,39.470123291015625,82.08899688720703,131.9600067138672
2010-10-13,89.73651885986328,44.22477340698242,19.06999969482422,2.430999994277954,8106.62255859375,39.470123291015625,81.77999877929688,134.07000732421875
2010-10-14,89.386474609375,44.13724899291992,19.8799991607666,2.494999885559082,8215.41015625,39.98774337768555,81.7979965209961,134.75
